,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
98,2018-09-14T11:12:24Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",2229,US,66.87.84.88,unknown,Passion For Publication,Anarbor,Free Your Mind,spotify:track:1P9KaqqxnvZrEMhJ0OYzt3,,,,fwdbtn,endplay,False,,False,1536923542033,False
99,2019-03-25T18:14:13Z,sir_frankster,OS X 10.14.3 [x86 8],2060,US,128.235.250.32,unknown,Rock Star - From “Hannah Montana 2”,Hannah Montana,Hannah Montana 2 / Meet Miley Cyrus,spotify:track:7smCjIc7MoUM4ay55LQrdu,,,,clickrow,endplay,True,,False,1553537650862,False
100,2021-10-04T18:27:06Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",184326,US,107.127.45.116,unknown,Take On Me - 2017 Acoustic,a-ha,Take On Me,spotify:track:6NK9sI0Lnsiwn6I0MbWWxn,,,,trackdone,trackdone,False,,False,1633371011291,False
101,2021-01-31T02:11:12Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),180181,US,108.53.217.176,unknown,Save Tonight,Tom Speight,Save Tonight,spotify:track:4kG6Rt94q7eJaikOFrqsTn,,,,fwdbtn,fwdbtn,False,,False,1612058890069,False
102,2018-04-13T13:21:46Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",241866,US,66.87.9.42,unknown,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Joe Jonas,Camp Rock,spotify:track:2oOCYaGkOpOB5HPo15cEGl,,,,trackdone,trackdone,True,,False,1523625463839,False
103,2018-04-06T13:36:37Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",327893,US,66.87.85.67,unknown,All Too Well,Taylor Swift,Red,spotify:track:1q3RiD1tIWUpGsNFADMlvl,,,,trackdone,trackdone,True,,False,1523021468753,False
104,2015-09-25T17:55:10Z,sir_frankster,"iOS 8.4.1 (iPod5,1)",4086,US,107.0.28.50,unknown,Kiwi,Maroon 5,It Won't Be Soon Before Long.,spotify:track:2QAcGZOKjrQW0UL1YxO3Aa,,,,trackdone,fwdbtn,False,1.0,False,0,False
105,2015-07-10T21:37:26Z,sir_frankster,"iOS 8.3 (iPod5,1)",10541,US,96.25.209.201,unknown,What I Want (feat. Slash),Daughtry,Daughtry,spotify:track:0fzyk9aEI7To2GvapPdTgl,,,,trackdone,endplay,True,1.0,False,0,False
106,2019-05-24T05:51:37Z,sir_frankster,OS X 10.14.4 [x86 8],8719,US,100.8.116.86,unknown,How Does A Moment Last Forever (Montmartre),Emma Watson,Beauty and the Beast,spotify:track:6zMa6pq3Te0F9YrEocvgpW,,,,clickrow,endplay,True,,False,1558677087851,False
107,2017-11-08T19:28:13Z,sir_frankster,OS X 10.12.6 [x86 8],258400,US,128.235.8.252,unknown,Believe,Josh Groban,The Polar Express (Original Motion Picture Soundtrack),spotify:track:2vJAjPkVMPKkR3xd2wacZa,,,,trackdone,trackdone,False,,False,1510169035954,False
108,2018-04-04T19:57:41Z,sir_frankster,OS X 10.13.3 [x86 8],277000,US,96.225.59.249,unknown,Tennessee Line,Daughtry,Leave This Town,spotify:track:0dUp0YuYUVp57o0Xnu2cEo,,,,trackdone,trackdone,False,,False,1522871583649,False
109,2018-06-15T04:56:44Z,sir_frankster,OS X 10.13.4 [x86 8],0,US,73.215.121.100,unknown,Our Song,Taylor Swift,Taylor Swift,spotify:track:15DeqWWQB4dcEWzJg15VrN,,,,fwdbtn,fwdbtn,False,,False,1529038602732,False
110,2021-10-19T12:13:19Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",229226,US,107.127.45.36,unknown,traitor,Olivia Rodrigo,SOUR,spotify:track:5CZ40GBx1sQ9agT82CLQCT,,,,trackdone,trackdone,False,,False,1634645369357,False
111,2023-04-12T19:07:34Z,sir_frankster,ios,232533,US,107.122.160.147,unknown,Hey There Delilah,Plain White T's,All That We Needed,spotify:track:4RCWB3V8V0dignt99LZ8vH,,,,appload,trackdone,True,0.0,False,1681326221,False
112,2017-12-19T01:01:16Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",2182,US,66.87.85.182,unknown,The Phoenix,Fall Out Boy,Save Rock And Roll,spotify:track:53AuxddsgPSlqM619nJhSd,,,,appload,endplay,True,,False,1513645256362,False
113,2018-03-07T19:35:52Z,sir_frankster,OS X 10.13.1 [x86 8],242493,US,98.109.12.111,unknown,Awake,Secondhand Serenade,Awake,spotify:track:2GGSDL4nKoTanxqHhshyYL,,,,trackdone,trackdone,False,,False,1520451109194,False
114,2017-11-29T20:52:04Z,sir_frankster,OS X 10.13.1 [x86 8],52151,US,128.235.8.254,unknown,Battlefield,SVRCINA,Lover. Fighter,spotify:track:6GRSgTmK2i61nsLOviQ8MJ,,,,clickrow,endplay,False,,False,1511988671173,False
115,2021-12-03T17:35:28Z,sir_frankster,OS X 11.4.0 [x86 4],167067,US,24.146.205.242,unknown,Let It Go,James Bay,Chaos And The Calm,spotify:track:13HVjjWUZFaWilh2QUJKsP,,,,trackdone,remote,True,,False,1638547096492,False
116,2020-10-20T00:40:20Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),147241,US,108.53.217.176,unknown,Jack & Sally's Song,The Hound + The Fox,Jack & Sally's Song,spotify:track:73EGwrZsk11uGicKZhptnQ,,,,trackdone,trackdone,False,,False,1603154271391,False
117,2022-10-23T21:40:32Z,sir_frankster,ios,174782,US,166.196.106.67,unknown,Midnight Rain,Taylor Swift,Midnights,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,,,,fwdbtn,trackdone,True,0.0,False,1666561059,False
118,2022-01-29T16:59:08Z,sir_frankster,OS X 11.4.0 [arm 2],258813,US,38.126.101.139,unknown,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:01K4zKU104LyJ8gMb7227B,,,,trackdone,trackdone,False,,False,1643475288896,False
119,2021-10-20T00:54:30Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",144377,US,24.146.205.242,unknown,Lonely,Noah Cyrus,THE END OF EVERYTHING,spotify:track:6U1iuA5QfzYRPJxvdcxqtf,,,,trackdone,trackdone,False,,False,1634691124654,False
120,2017-10-10T11:26:40Z,sir_frankster,"iOS 10.3.3 (iPhone8,1)",171360,US,66.87.84.73,unknown,Right Here,Ashes Remain,What I've Become,spotify:track:4wsdlULVkuqxlu9Zmj7chj,,,,trackdone,trackdone,True,,False,1507634627726,False
121,2017-11-10T14:51:48Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",201106,US,66.87.84.25,unknown,Our Song,Taylor Swift,Taylor Swift,spotify:track:15DeqWWQB4dcEWzJg15VrN,,,,trackdone,trackdone,True,,False,1510325292937,False
122,2018-10-09T21:30:11Z,sir_frankster,OS X 10.13.6 [x86 8],403920,US,128.235.250.32,unknown,Dear John,Taylor Swift,Speak Now,spotify:track:7hZuICN5eaCuQyp443RCt6,,,,trackdone,trackdone,False,,False,1539120207186,False
123,2019-11-22T05:59:24Z,sir_frankster,OS X 10.14.6 [x86 4],330677,US,100.8.116.86,unknown,It Was You,Norah Jones,Begin Again,spotify:track:11F7j5xGRbsajmUPrwkqDP,,,,appload,endplay,False,,False,1574402034299,False
124,2021-04-07T01:44:38Z,sir_frankster,Windows 10 (10.0.19042; x64),406915,US,108.53.217.176,unknown,Black And White - Stripped,Niall Horan,Black And White,spotify:track:06e8zlormzQ5l7uOEj9y0S,,,,clickrow,trackdone,False,,False,1617759472601,False
125,2021-10-19T12:01:28Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",204797,US,107.127.45.36,unknown,Can’t Take My Eyes Off You - BBC Live Version,Shawn Mendes,Wonder,spotify:track:1MpmApLaUCZiWPH7gLOepR,,,,trackdone,trackdone,False,,False,1634644682654,False
126,2019-05-24T05:20:45Z,sir_frankster,OS X 10.14.4 [x86 8],2507,US,100.8.116.86,unknown,Fever,Peggy Lee,Great Ladies Of Song / Spotlight On Peggy Lee,spotify:track:6eCsRg7OBi1zT2CEKKyoXN,,,,clickrow,endplay,True,,False,1558675242686,False
127,2023-03-10T19:10:12Z,sir_frankster,ios,72974,US,107.115.20.162,unknown,Remembering Sunday,All Time Low,"So Wrong, It's Right",spotify:track:2qxXypNXOJZ5qUFdpzJ56n,,,,appload,endplay,True,1.0,False,1678475337,False
128,2022-01-17T00:40:43Z,sir_frankster,OS X 11.4.0 [arm 2],178146,US,38.126.101.139,unknown,good 4 u,Olivia Rodrigo,SOUR,spotify:track:4ZtFanR9U6ndgddUvNcjcG,,,,trackdone,trackdone,False,,False,1642379863882,False
129,2018-12-28T22:30:20Z,sir_frankster,OS X 10.14.2 [x86 8],225714,US,174.57.151.39,unknown,Somehow,Travis Atreo,Keep Hope Alive - EP,spotify:track:7jq2Sk1DAWcg9pOzYv28QV,,,,trackdone,trackdone,False,,False,1546035993543,False
130,2021-08-26T21:50:35Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",204093,US,107.127.45.18,unknown,I GUESS I'M IN LOVE,Clinton Kane,I GUESS I'M IN LOVE,spotify:track:1is8gU4RVcN4J8xItxWoOY,,,,trackdone,trackdone,False,,False,1630014430733,False
131,2021-09-24T21:02:07Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",241493,US,107.126.43.210,unknown,"Mary, Did You Know?",The Hound + The Fox,Songs of Winter,spotify:track:2r6ermwx9NR9voMzeBP54F,,,,trackdone,trackdone,True,,False,1632517084502,False
132,2022-12-27T01:23:03Z,sir_frankster,ios,225026,US,107.127.45.83,unknown,Wonderful Tonight,Eric Clapton,Slowhand 35th Anniversary,spotify:track:6zC0mpGYwbNTpk9SKwh08f,,,,trackdone,trackdone,True,0.0,False,1672103958,False
133,2019-04-04T12:29:56Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",244826,US,66.87.31.198,unknown,It Ends Tonight,The All-American Rejects,Move Along,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,,,,trackdone,trackdone,True,,False,1554380750402,False
134,2021-06-28T21:37:50Z,sir_frankster,OS X 11.4.0 [x86 4],160373,US,207.183.161.25,unknown,Arms Of A Stranger,Niall Horan,Heartbreak Weather,spotify:track:63MU2FswcPQclQMxK17Fkb,,,,trackdone,trackdone,False,,False,1624916108999,False
135,2021-04-30T14:03:21Z,sir_frankster,Windows 10 (10.0.19042; x64),241093,US,108.53.217.176,unknown,How Deep Is Your Love,Bee Gees,How Can You Mend A Broken Heart,spotify:track:3ZP18us6p6LHOZMG1LLUjF,,,,clickrow,trackdone,False,,False,1619791161508,False
136,2023-02-25T21:58:09Z,sir_frankster,osx,118398,US,24.2.197.91,unknown,"Nocturne No. 19 in E Minor, Op. 72, No. 1",Frédéric Chopin,The Best Chopin,spotify:track:5B6J2yesfMRQzGbKLRJw2B,,,,trackdone,endplay,False,1.0,False,1677362170,False
137,2021-07-17T19:21:51Z,sir_frankster,"iOS 14.6 (iPhone13,1)",128986,US,107.115.44.82,unknown,My Once Upon a Time,Dove Cameron,Descendants 3,spotify:track:6NyXDWD1bH0fwBrShjSydJ,,,,clickrow,endplay,False,,False,1626549239896,False
138,2020-04-18T23:01:41Z,sir_frankster,"iOS 13.3.1 (iPhone10,1)",229598,US,100.8.116.86,unknown,The Climb,Miley Cyrus,Hannah Montana The Movie,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,,,,fwdbtn,unexpected-exit-while-paused,False,,False,1587062440541,False
139,2021-03-04T21:35:51Z,sir_frankster,Windows 10 (10.0.18363; x64),1925290,US,108.53.217.176,unknown,,,,,Mad Money w/Jim Cramer - 03/03/21,Mad Money w/ Jim Cramer,spotify:episode:1IdTIPA6nXjRo95QuM6Suz,clickrow,logout,False,,False,1614875764785,False
140,2020-07-27T05:30:14Z,sir_frankster,OS X 10.15.6 [x86 4],175626,US,192.187.63.208,unknown,this is me trying,Taylor Swift,folklore,spotify:track:0j5renyfv1ChCoe1ca7bDP,,,,clickrow,endplay,False,,False,1595827628674,False
141,2021-08-30T22:42:15Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",715933,US,107.127.45.18,unknown,,,,,How Long Will It Take To Study For The GMAT And Can I Accelerate My Progress?,The GMAT® Strategy Podcast,spotify:episode:5rIiXiX6gy0UJ7aY2gmSwt,trackdone,unknown,False,,False,1630358683922,False
142,2020-11-25T20:23:34Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),191946,US,108.53.217.176,unknown,Roxanne,The Police,Outlandos D'Amour,spotify:track:3EYOJ48Et32uATr9ZmLnAo,,,,trackdone,trackdone,False,,False,1606335621578,False
143,2015-01-31T19:25:20Z,sir_frankster,"iOS 8.1 (iPod5,1)",8034,US,96.25.209.201,unknown,Just The Way You Are,Bruno Mars,Just The Way You Are,spotify:track:24lMtPOCzP5g4hrg3NklLa,,,,clickrow,endplay,False,1.0,False,0,False
144,2019-11-12T22:04:55Z,sir_frankster,OS X 10.14.5 [x86 8],149640,US,128.235.250.32,unknown,"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version",Kristen Bell,Frozen,spotify:track:65GjU6KDPzF5IO143vvTgn,,,,trackdone,trackdone,False,,False,1573596145080,False
145,2021-10-29T16:35:38Z,sir_frankster,"iOS 14.8 (iPhone13,1)",107586,US,107.127.42.47,unknown,Black Bathing Suit,Lana Del Rey,Blue Banisters,spotify:track:2LQGoKFKkZ9yk3UeYFj2xo,,,,trackdone,backbtn,False,,False,1635525227294,False
146,2022-02-14T21:37:32Z,sir_frankster,Windows 10 (10.0.19044; x64),203413,US,67.80.109.157,unknown,Favorite Record,Fall Out Boy,American Beauty/American Psycho,spotify:track:4vC4nKK6bk9pYEVOU4EIbA,,,,trackdone,trackdone,False,,False,1644874447931,False
147,2017-12-21T00:17:09Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",1386,US,108.53.119.186,unknown,On Our Way - Blaikz & SoYa Leo Remix,Jim Yosef,On Our Way (Blaikz & SoYa Leo Remix),spotify:track:2R4FTIIdM6DZn9aslXxgiM,,,,clickrow,endplay,True,,False,1513815426501,False
148,2023-02-20T15:15:15Z,sir_frankster,osx,223040,US,24.2.197.91,unknown,"Dancing In The Dark - From The ""Home"" Soundtrack",Rihanna,Home,spotify:track:3nlVjrlLMJHC7Flf9impf9,,,,trackdone,trackdone,False,0.0,False,1676905892,False
149,2017-11-07T20:23:49Z,sir_frankster,OS X 10.12.6 [x86 8],277000,US,128.235.8.253,unknown,Tennessee Line,Daughtry,Leave This Town,spotify:track:0dUp0YuYUVp57o0Xnu2cEo,,,,clickrow,trackdone,False,,False,1510085952854,False
150,2021-10-19T17:17:59Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",192731,US,107.127.45.129,unknown,Stay Together,Noah Cyrus,Stay Together,spotify:track:5R4HqXCZ6uTjxxnGdLt2S6,,,,trackdone,trackdone,False,,False,1634663685352,False
151,2023-02-23T18:48:47Z,sir_frankster,ios,214586,US,166.198.24.66,unknown,Stay,Mayday Parade,Mayday Parade,spotify:track:5qFmtU2b7EvbhFG8NZOffH,,,,playbtn,trackdone,True,0.0,False,1677177914,False
152,2021-05-21T14:57:50Z,sir_frankster,Windows 10 (10.0.19042; x64),190182,US,108.53.217.176,unknown,Young & Sad,Noah Cyrus,THE END OF EVERYTHING,spotify:track:0gySkOOewOdZtHG8stPEB8,,,,trackdone,trackdone,False,,False,1621608880078,False
153,2019-05-28T15:36:19Z,sir_frankster,OS X 10.14.4 [x86 8],260800,US,100.8.116.86,unknown,When You Say Nothing At All,Alison Krauss & Union Station,Now That I've Found You: A Collection,spotify:track:6HveTIMynTMzTc5L0TcS20,,,,clickrow,trackdone,True,,False,1559057519313,False
154,2022-01-14T19:09:48Z,sir_frankster,OS X 11.4.0 [arm 2],548551,US,24.146.205.242,unknown,Arcadia,Lana Del Rey,Blue Banisters,spotify:track:3EZTyh1wJEmreJH1aULPCj,,,,clickrow,trackdone,False,,False,1642186329489,False
155,2018-09-26T16:00:28Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",1114,US,66.87.85.150,unknown,Hold Back The River,James Bay,Chaos And The Calm,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,,,,fwdbtn,fwdbtn,True,,False,1537977626559,False
156,2020-06-11T15:35:31Z,sir_frankster,"iOS 13.4.1 (iPhone10,1)",136040,US,100.8.116.86,unknown,Oh! Carol,Neil Sedaka,The Very Best Of Neil Sedaka,spotify:track:6vJOIceKD99L4Z2jyOE1m7,,,,trackdone,trackdone,True,,False,1591889594134,False
157,2022-05-03T14:03:25Z,sir_frankster,"iOS 15.4.1 (iPhone13,1)",193653,US,107.115.20.33,unknown,Dirty Little Secret,The All-American Rejects,Move Along,spotify:track:5lDriBxJd22IhOH9zTcFrV,,,,trackdone,trackdone,True,,False,1651586410331,False
158,2018-12-18T16:37:52Z,sir_frankster,OS X 10.14.2 [x86 8],220306,US,173.15.174.221,unknown,Better Than Revenge,Taylor Swift,Speak Now,spotify:track:1Ou5KTDC8WTcRYzF6TuCOM,,,,trackdone,trackdone,True,,False,1545150851478,False
159,2022-03-28T17:32:06Z,sir_frankster,Windows 10 (10.0.19044; x64),325510,US,67.80.109.157,unknown,Beautiful City,Hunter Parrish,Godspell (The New Broadway Cast Recording),spotify:track:5jlTLQMxUCsexMGuEL0W3c,,,,trackdone,trackdone,False,,False,1648488399508,False
160,2021-06-21T14:04:53Z,sir_frankster,"iOS 14.6 (iPhone13,1)",242013,US,107.126.43.1,unknown,drivers license,Olivia Rodrigo,SOUR,spotify:track:5wANPM4fQCJwkGd4rN57mH,,,,trackdone,trackdone,False,,False,1624284050558,False
161,2020-06-04T20:21:12Z,sir_frankster,OS X 10.15.4 [x86 4],180693,US,100.8.116.86,unknown,Annie's Song,John Denver,Back Home Again,spotify:track:4J0DbyODwZJcmIAiTSJfMF,,,,trackdone,trackdone,False,,False,1591301196744,False
162,2022-03-28T17:52:44Z,sir_frankster,Windows 10 (10.0.19044; x64),206280,US,67.80.109.157,unknown,Run Away with Me,Michael Arden,Our First Mistake,spotify:track:6kM4Df2i92o23fZpEF2Nz0,,,,trackdone,trackdone,False,,False,1648489757570,False
163,2021-12-02T17:48:32Z,sir_frankster,"iOS 15.1.1 (iPhone13,1)",251253,US,107.127.45.98,unknown,I Knew I Loved You,Savage Garden,Truly Madly Completely - The Best of Savage Garden,spotify:track:68K0qD0VDqdm0eWXsGqnvM,,,,trackdone,trackdone,False,,False,1638467060042,False
164,2021-10-19T16:42:07Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",192080,US,107.127.45.129,unknown,To Be So Lonely,Harry Styles,Fine Line,spotify:track:5JiH89mHrv9oWHlD0T326z,,,,trackdone,trackdone,False,,False,1634661532945,False
165,2019-01-19T01:00:39Z,sir_frankster,OS X 10.14.2 [x86 8],16645,US,174.57.151.39,unknown,Mine - Acoustic Version,The Mayries,Mine,spotify:track:7LTF9fbxdEjnsdjTG8tPyQ,,,,trackdone,endplay,False,,False,1547859620219,False
166,2021-02-26T14:47:09Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),10780,US,108.53.217.176,unknown,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,playbtn,endplay,False,,False,1614350817089,False
167,2022-11-27T05:15:32Z,sir_frankster,ios,154626,US,107.122.192.162,unknown,I'll Have To Say I Love You In A Song,Jim Croce,I Got a Name,spotify:track:4t8tx6o7oM6Ax66ZUU361y,,,,trackdone,trackdone,False,0.0,False,1669525977,False
168,2022-03-28T14:59:41Z,sir_frankster,Windows 10 (10.0.19044; x64),100986,US,67.80.109.157,unknown,The Court Of Miracles,Erik Liberman,The Hunchback of Notre Dame (Studio Cast Recording),spotify:track:10IAsph0GvdxRdD9Fgkplt,,,,trackdone,trackdone,False,,False,1648479479291,False
169,2021-03-05T20:54:47Z,sir_frankster,Windows 10 (10.0.18363; x64),1030,US,108.53.217.176,unknown,rubberband,Tate McRae,rubberband,spotify:track:05ABOPiW13nqIedJfqmfPM,,,,fwdbtn,fwdbtn,False,,False,1614977685931,False
170,2015-01-27T23:35:45Z,sir_frankster,"iOS 8.1 (iPod5,1)",3343,US,96.25.209.201,unknown,Twin Skeleton's (Hotel In NYC),Fall Out Boy,American Beauty/American Psycho,spotify:track:2WWP0IPX9xFjAMraNHX390,,,,,,False,1.0,False,0,False
171,2022-12-10T16:41:03Z,sir_frankster,osx,293120,US,24.2.197.91,unknown,Bridge Over Troubled Water,Simon & Garfunkel,Bridge Over Troubled Water,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,,,,trackdone,trackdone,False,0.0,False,1670690170,False
172,2019-05-22T19:08:43Z,sir_frankster,OS X 10.14.4 [x86 8],229093,US,73.80.48.251,unknown,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,spotify:track:2TfSHkHiFO4gRztVIkggkE,,,,trackdone,endplay,True,,False,1558551893207,False
173,2023-02-27T01:09:58Z,sir_frankster,osx,177626,US,24.2.197.91,unknown,Something Stupid (feat. Reese Witherspoon),Michael Bublé,To Be Loved,spotify:track:3wwXUFIYX044Tqiy3AFpLO,,,,playbtn,endplay,False,1.0,False,1677460022,False
174,2022-11-23T12:25:30Z,sir_frankster,windows,13000,US,73.160.46.118,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,playbtn,unknown,False,0.0,False,1669206317,False
175,2020-09-16T16:23:05Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),211878,US,108.53.217.176,unknown,Fields Of Gold,Sting,Ten Summoner's Tales,spotify:track:0I1DJdLt9BKOb7GWmWxCjo,,,,appload,trackdone,False,,False,1600272347745,False
176,2019-11-08T17:05:58Z,sir_frankster,OS X 10.14.5 [x86 8],29149,US,72.90.160.20,unknown,Ave Maria Guarani,Ennio Morricone,The Mission: Music From The Motion Picture,spotify:track:1ZeJMd7uWFANwPI9kqfM1w,,,,trackdone,endplay,False,,False,1573232721547,False
177,2018-06-28T04:16:46Z,sir_frankster,OS X 10.13.5 [x86 8],212626,US,73.215.121.100,unknown,Faded,Alan Walker,Faded,spotify:track:7gHs73wELdeycvS48JfIos,,,,trackdone,trackdone,False,,False,1530159192885,False
178,2017-10-12T23:40:46Z,sir_frankster,"iOS 10.3.3 (iPhone8,1)",250453,US,66.87.9.107,unknown,Broken Strings,James Morrison,"Songs For You, Truths For Me",spotify:track:0tp2cUnCAcsR6xL5kw9HKu,,,,trackdone,trackdone,False,,False,1507851394904,False
179,2021-06-23T21:08:03Z,sir_frankster,"iOS 14.6 (iPhone13,1)",244236,US,107.127.45.99,unknown,We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),spotify:track:34V9RiEPe8MNdU32qJsJa1,,,,fwdbtn,trackdone,True,,False,1624482237971,False
180,2019-05-24T05:11:09Z,sir_frankster,OS X 10.14.4 [x86 8],5520,US,100.8.116.86,unknown,I'm a Mess,Ed Sheeran,x,spotify:track:0xCA70t1ZA4fa9UOE0lIJm,,,,clickrow,endplay,True,,False,1558674663689,False
181,2019-11-14T21:38:47Z,sir_frankster,OS X 10.14.6 [x86 4],224213,US,128.235.159.0,unknown,Someday,Ciara Renée,The Hunchback of Notre Dame (Studio Cast Recording),spotify:track:2N44AK2fe2jZaUujA15l4w,,,,trackdone,trackdone,False,,False,1573767302302,False
182,2022-02-13T02:32:07Z,sir_frankster,Partner roku_tv tcl;8103x;4916bf2fd1c54ff2bace038314d21f39;;tpapi,261424,US,38.126.101.139,,The Kids Aren't Alright,Fall Out Boy,American Beauty/American Psycho,spotify:track:3x7NGlfDKQYN2wnwEnL7r9,,,,trackdone,trackdone,False,,False,0,False
183,2020-07-28T17:16:59Z,sir_frankster,OS X 10.15.6 [x86 4],219841,US,192.187.63.208,unknown,hoax,Taylor Swift,folklore,spotify:track:6MWoRt97mnSTXZhu3ggi9C,,,,clickrow,endplay,False,,False,1595913375484,False
184,2017-11-02T20:35:26Z,sir_frankster,OS X 10.12.6 [x86 8],0,US,128.235.8.252,unknown,Outlaws of Love,Adam Lambert,Trespassing (Deluxe Version),spotify:track:7d5ifJFh7asImLyxOohVUm,,,,fwdbtn,fwdbtn,False,,False,1509654924895,False
185,2018-01-26T13:48:47Z,sir_frankster,"iOS 11.1.1 (iPhone8,1)",76253,US,66.87.30.30,unknown,Paper Crown,Alec Benjamin,Paper Crown,spotify:track:4c6D6IkTEpUmACruCkgfpx,,,,trackdone,logout,True,,False,1516915829644,False
186,2022-01-17T23:45:51Z,sir_frankster,OS X 11.4.0 [arm 2],279331,US,38.126.101.139,unknown,Love Story / You Belong With Me / Back to December / Mean / Ours / We Are Never Getting Back Together / I Knew You Were Trouble / 22 / Red,Anthem Lights,Anthem Lights Covers Part II,spotify:track:7gc0WzIbwvxy4GaWqM9tMo,,,,trackdone,trackdone,False,,False,1642462870660,False
187,2018-10-10T15:49:38Z,sir_frankster,OS X 10.13.6 [x86 8],285120,US,128.235.250.32,unknown,A Thousand Years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,trackdone,trackdone,False,,False,1539186291917,False
188,2018-10-08T20:12:49Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",1648,US,128.235.250.32,unknown,I Know Places - Voice Memo,Taylor Swift,1989,spotify:track:4JQm7ebhsrt10wmrP6AfXL,,,,fwdbtn,fwdbtn,True,,False,1539029567278,False
